-3.3766e-05,0.00085753,6.0558e-05,-0.00025922,0.0005064,2.861e-06,-0.0014777,0.00071856,0.0020967,2.411e-05,0.00010798,-0.0012774,-0.00067842,0.0016609,0.0013959,-0.00074732,0.0050075,0.0036309,0.0011712,0.0059943,0.002213,0.0018288,0.00026935,-0.00078797,0.00068104,-0.00018677,0.0021915,9.9778e-05,-0.00037742,-2.6226e-06,8.5354e-05,-0.00022155,-0.00025988,-0.00017814,0.0005613,0.0015538,-0.00024354,0.0011304,-0.00042295,-0.0016417,-0.02011,-0.00073981,-0.0015785,-0.020812,0.00030112,-0.0011382,-0.020497,0.00067163,0.00048915,0.00066751,-0.00046086,0.0027075,-0.0076923,-0.0029581,-0.034863,-0.0080295,-0.010046,-0.041117,-0.0069152,-0.01121,1
0.001173,0.014754,0.0038624,0.0017039,0.012011,0.0025759,0.005453,-0.0015451,0.00011635,-0.0030884,0.00105,0.00037384,-0.0051242,0.0011591,0.0042164,0.0025701,0.0033911,0.0022964,0.0076044,0.023063,0.0098186,0.0039846,0.0052368,0.0018239,0.0025277,0.0018298,0.0089903,0.0030116,-0.0038856,0.0082543,-0.0050743,0.013828,0.016228,-0.000157,-0.0061452,0.0096586,-0.00023949,0.011175,-0.00012922,-0.00012589,0.069751,-0.019737,0.082264,0.025892,0.07714,0.11004,-0.0024091,0.11495,0.0031402,0.014656,0.0044937,0.0050114,-0.0067042,-0.0011747,-0.019871,0.018723,0.0038233,-0.024202,0.020302,0.0050056,1
-0.00088108,-0.0047995,0.0045874,-0.0031623,-0.0040975,0.0038915,-0.0079082,-0.0019439,0.0047519,-0.0006696,-0.001662,0.0072687,-0.0011405,-0.0037914,0.0023661,-0.0017,-0.0052664,-0.00065207,0.0038623,0.0034944,-0.0040445,0.0029664,0.011002,-0.0040097,-0.0073483,-0.0058619,0.0091717,-0.007889,0.0011481,0.0080438,-0.0044574,-0.0050646,0.0066817,-0.0058687,-2.7418e-05,0.0072196,-0.00025594,-0.0046693,0.0051949,0.0034484,-0.068579,0.020786,-0.075625,-0.01769,-0.077595,-0.10019,0.015508,-0.11224,-0.002309,-0.0076634,0.0077796,-0.0041678,0.0018865,0.0017164,0.0066979,-0.0078068,0.023786,0.0088148,-0.015329,0.025353,1
-0.0065387,-0.0017138,0.011988,-0.0065536,-0.0013472,0.012363,0.00081527,-0.0011798,0.017134,-0.0013799,0.0014856,0.023945,-0.0022041,0.0024625,0.01151,-0.0053199,-0.00053245,0.0084512,-0.013483,-0.0075551,0.012487,-0.0072898,-0.015099,0.0071671,-0.0015389,-0.005803,0.015319,-0.00020584,-0.0087512,0.012801,0.00048956,-0.0016112,0.0068655,0.0007183,-0.0019751,0.010063,-0.007556,-0.0016366,0.018521,-0.0090861,-0.0036155,0.01206,-0.010038,-0.0039104,0.0078793,-0.0082499,-0.0023561,0.0076511,-0.0064911,-0.00012088,0.0066743,0.0020277,0.0039394,0.014216,-0.019278,-1.6809e-05,0.026629,-0.02428,-0.0050449,0.026858,1
0.031572,0.0054474,0.014377,0.031039,0.0074037,0.012626,0.02944,0.0093568,-0.0020802,0.018809,0.009899,-0.019728,0.021356,0.0046091,-0.0058389,0.024383,-0.0012128,-0.0017726,0.011894,-0.0087665,0.001317,0.016268,-0.030976,-0.0069253,0.024355,0.014467,0.0012102,0.028885,0.01437,0.030274,0.032447,0.0071995,0.045858,0.042166,0.022185,0.061063,0.033793,0.0047241,-0.0023739,0.017476,0.076885,-0.012803,0.086283,0.029575,0.10396,0.10969,-0.0088719,0.14521,0.032641,6.6459e-05,0.028189,0.043267,0.038632,0.027195,0.096711,-0.0061387,0.0053034,0.10884,-0.0046201,0.0055997,2
0.092842,0.014791,-0.00077319,0.080227,0.014953,-0.0081663,0.080413,0.0090007,-0.014769,0.11017,0.0035743,0.00050974,0.11409,0.015254,-0.02824,0.11063,0.020934,-0.070414,0.15776,0.02371,-0.069601,0.16418,0.043915,-0.056616,0.078825,-0.011229,0.022859,0.078958,0.0011013,0.011057,0.10067,0.021284,-0.01536,0.10625,-0.003213,-0.048494,0.10472,0.017411,-0.026779,0.15684,0.060167,-0.067264,0.012138,0.02756,-0.22752,-0.033009,0.054417,-0.2614,0.097297,-0.0013684,0.023727,-0.00085312,-0.05153,0.036942,-0.065284,0.070848,-0.060461,-0.053656,0.094807,-0.058727,2
-0.0037306,-0.043273,-0.077925,-0.010501,-0.035726,-0.075978,-0.014403,0.0066283,-0.033602,-0.018632,0.0017477,-0.017795,0.022848,0.0036348,-0.050821,0.039087,0.011931,-0.075285,0.056071,0.016394,-0.063438,0.07145,0.017748,-0.063281,-0.028722,-0.032637,-0.053246,-0.063042,-0.027161,-0.14203,-0.094097,-0.05264,-0.11004,-0.10156,-0.041468,-0.089334,-0.0035457,-0.025435,-0.062082,-0.09038,-0.11589,-0.036299,-0.053165,-0.042682,-0.013665,-0.013848,-0.042649,-0.010515,-0.020777,-0.027333,-0.087471,0.0015741,-0.076086,-0.055902,0.11566,-0.14957,0.098577,0.14341,-0.18734,0.11912,2
0.0027109,-0.0038015,0.0067141,-0.00019196,-0.00045329,0.0041444,-0.017662,0.0090936,-0.01302,0.012874,-0.015516,-0.0049033,-0.013412,0.0013719,-0.0080464,-0.022471,-0.00034767,0.0036304,-0.041895,-0.004449,0.0097833,-0.046322,-0.024684,-0.010726,-0.0084587,-0.0057141,-0.023921,-0.0056801,-0.0092334,-0.0016816,0.030284,-0.017738,0.1431,0.038991,-0.027171,0.17236,0.0070034,-0.010142,0.0073268,0.025393,0.079526,-0.010107,0.16102,0.029241,0.1738,0.20999,0.067872,0.24366,0.0045153,-0.0070097,0.012411,-0.019515,0.0036213,-0.0084875,-0.038684,0.008301,-0.025457,-0.046179,0.011141,-0.030905,1
0.037441,-0.014724,0.0091615,0.036156,-0.010335,0.0032182,0.033874,-0.004046,-0.035113,0.0361,-0.023156,-0.023364,0.038148,-0.0035724,-0.0051792,0.052956,-0.0028974,-0.0015075,0.072865,-0.001477,0.0090237,0.067067,0.014943,0.020141,0.032323,0.011966,0.010944,0.035681,0.012362,0.024579,0.007695,0.007114,0.013766,-0.0013764,0.0039027,0.069905,0.040169,-0.017999,0.019075,0.059035,-0.013849,0.0032315,-0.14745,0.010607,0.015646,-0.25511,-0.07236,0.036563,0.034171,-0.0041322,0.016835,0.014844,-0.0076997,0.021695,0.0019916,0.0025723,0.028754,0.00035301,-0.0004729,0.029588,2
0.040103,0.0060201,-0.014748,0.037229,-0.00025558,-0.015138,0.031066,-0.019403,-0.0025697,0.053816,0.0044727,0.025909,0.036384,-0.0063691,0.0055513,0.038934,-0.0017641,0.0057087,0.047882,-0.029282,-0.016454,0.05842,-0.023655,-0.017448,0.03664,0.00094393,0.024498,0.039925,0.010833,0.014463,0.056462,-0.0044891,0.0079951,0.059374,0.0059978,-0.0034184,0.035216,0.013649,-0.0073125,0.010286,-0.052882,0.0046849,0.084389,-0.037176,-0.21476,0.14611,0.017122,-0.30588,0.047204,0.0088342,-0.030758,0.017323,-0.010689,0.0036604,0.0034866,0.0087253,0.034183,-0.003248,-0.008999,0.040604,1
